Card_ID,Customer_ID,Card_Type,Credit_Limit,Outstanding_Balance,Available_Credit,Card_Status,Issue_Date,Expiry_Date
CC000317,C06980,Gold,403322,296097.2,107224.8,Active,2019-05-30,2024-05-30
CC000318,C05324,Platinum,354864,94176.72,260687.28,Active,2024-01-12,2029-01-12
CC000319,C00861,Silver,187915,38900.07,149014.93,Active,2020-08-21,2025-08-21
CC000320,C00047,Gold,718119,305033.36,413085.64,Active,2024-11-01,2029-11-01
CC000321,C06634,Gold,791912,435626.26,356285.74,Expired,2024-10-26,2029-10-26
CC000322,C06718,Gold,531495,109312.67,422182.33,Active,2026-07-21,2031-07-21
CC000323,C06201,Platinum,1435060,943452.61,491607.39,Active,2025-09-04,2030-09-04
CC000324,C03638,Gold,277794,88140.01,189653.99,Active,2026-06-05,2031-06-05
CC000325,C07784,Gold,501022,77012.94,424009.06,Active,2023-11-08,2028-11-08
CC000326,C09596,Platinum,731699,270097.71,461601.29,Active,2023-09-05,2028-09-05
CC000327,C00524,Platinum,243015,100805.93,142209.07,Active,2025-04-28,2030-04-28
CC000328,C08030,Platinum,537145,281197.6,255947.4,Active,2024-10-01,2029-10-01
CC000329,C07906,Platinum,672407,115957.47,556449.53,Active,2024-12-13,2029-12-13
CC000330,C09964,Silver,52106,23613.62,28492.38,Active,2025-09-16,2030-09-16
CC000331,C03066,Gold,659022,523059.31,135962.69,Active,2025-08-08,2030-08-08
CC000332,C00121,Platinum,581574,209946.11,371627.89,Active,2025-04-16,2030-04-16
CC000333,C02590,Gold,554803,319138.44,235664.56,Active,2026-07-29,2031-07-29
CC000334,C07821,Platinum,550905,80508.32,470396.68,Active,2023-09-07,2028-09-07
CC000335,C05734,Platinum,497949,137631.63,360317.37,Active,2024-05-06,2029-05-06
CC000336,C03785,Platinum,2063955,1468082.45,595872.55,Active,2024-03-04,2029-03-04
CC000337,C04963,Gold,348298,258340.47,89957.53,Active,2024-05-16,2029-05-16
CC000338,C08781,Silver,132749,25257.64,107491.36,Active,2022-01-06,2027-01-06
CC000339,C01745,Platinum,1972144,717220.48,1254923.52,Active,2026-08-05,2031-08-05
CC000340,C04217,Platinum,751963,124387.52,627575.48,Active,2022-04-05,2027-04-05
CC000341,C07878,Silver,34779,12305.45,22473.55,Active,2024-05-14,2029-05-14
CC000342,C08404,Gold,709892,166401.29,543490.71,Expired,2026-08-01,2031-08-01
CC000343,C08765,Platinum,1420320,981582.97,438737.03,Active,2023-05-26,2028-05-26
CC000344,C00672,Platinum,752108,95083.93,657024.07,Active,2023-05-03,2028-05-03
CC000345,C04237,Platinum,337414,174804.92,162609.08,Active,2025-12-06,2030-12-06
CC000346,C09889,Platinum,2253002,1441399.64,811602.36,Active,2024-08-07,2029-08-07
CC000347,C06944,Gold,658933,86046.57,572886.43,Active,2026-07-17,2031-07-17
CC000348,C00311,Platinum,665776,351141.44,314634.56,Active,2024-12-03,2029-12-03
CC000349,C02747,Platinum,445369,211019.31,234349.69,Active,2026-01-11,2031-01-11
CC000350,C00404,Platinum,1783597,1306987.84,476609.16,Active,2022-03-26,2027-03-26
CC000351,C03726,Platinum,1996256,1575261.29,420994.71,Active,2024-11-28,2029-11-28
CC000352,C04378,Gold,600422,271411.57,329010.43,Active,2024-06-12,2029-06-12
CC000353,C08530,Platinum,1218796,805479.68,413316.32,Active,2023-12-27,2028-12-27
CC000354,C04423,Gold,703935,501118.56,202816.44,Active,2024-10-24,2029-10-24
CC000355,C03149,Gold,740970,515578.95,225391.05,Active,2025-01-25,2030-01-25
CC000356,C09744,Platinum,1372084,568761.0,803323.0,Active,2026-04-22,2031-04-22
CC000357,C06602,Gold,54042,41206.45,12835.55,Active,2025-03-12,2030-03-12
CC000358,C02273,Silver,121641,91392.57,30248.43,Active,2024-06-16,2029-06-16
CC000359,C04710,Gold,592127,156940.09,435186.91,Expired,2022-09-29,2027-09-29
CC000360,C03581,Gold,229556,74164.82,155391.18,Active,2026-07-15,2031-07-15
CC000361,C02338,Gold,117894,77098.72,40795.28,Active,2023-12-30,2028-12-30
CC000362,C08802,Platinum,1790809,1051653.29,739155.71,Active,2026-03-29,2031-03-29
CC000363,C09005,Platinum,1740785,923910.81,816874.19,Active,2024-06-25,2029-06-25
CC000364,C01860,Silver,86532,59228.92,27303.08,Active,2023-05-26,2028-05-26
CC000365,C07683,Gold,168352,66714.25,101637.75,Active,2023-04-23,2028-04-23
CC000366,C06792,Gold,327767,43732.19,284034.81,Active,2023-08-04,2028-08-04
CC000367,C03408,Platinum,679318,97798.02,581519.98,Active,2026-06-17,2031-06-17
CC000368,C00600,Gold,762093,84976.99,677116.01,Active,2024-07-23,2029-07-23
CC000369,C03499,Gold,350551,106529.08,244021.92,Active,2022-11-24,2027-11-24
CC000370,C08343,Silver,179596,70329.31,109266.69,Active,2025-09-24,2030-09-24
CC000371,C08768,Platinum,1556240,229351.69,1326888.31,Active,2023-06-25,2028-06-25
CC000372,C02402,Gold,732280,357284.07,374995.93,Active,2022-05-30,2027-05-30
CC000373,C00192,Gold,605674,476500.45,129173.55,Active,2025-01-17,2030-01-17
CC000374,C03530,Platinum,2453646,361401.67,2092244.33,Active,2026-07-12,2031-07-12
CC000375,C03534,Platinum,308699,197583.09,111115.91,Active,2021-10-26,2026-10-26
CC000376,C04368,Platinum,892978,309514.51,583463.49,Active,2025-10-12,2030-10-12
CC000377,C08257,Platinum,2433980,1409950.57,1024029.43,Expired,2026-01-25,2031-01-25
CC000378,C06053,Gold,391132,261295.1,129836.9,Active,2026-03-19,2031-03-19
CC000379,C02452,Platinum,679911,85593.08,594317.92,Active,2025-12-15,2030-12-15
CC000380,C07314,Gold,40985,13152.79,27832.21,Active,2024-06-11,2029-06-11
CC000381,C09765,Silver,172352,74349.18,98002.82,Active,2026-05-10,2031-05-10
CC000382,C08751,Platinum,500009,174944.11,325064.89,Active,2026-08-03,2031-08-03
CC000383,C03469,Platinum,548048,159619.87,388428.13,Active,2024-05-19,2029-05-19
CC000384,C06759,Silver,134863,83657.59,51205.41,Active,2024-10-21,2029-10-21
CC000385,C01141,Silver,78973,35327.96,43645.04,Active,2026-08-04,2031-08-04
CC000386,C00575,Platinum,744500,213451.49,531048.51,Active,2024-05-16,2029-05-16
CC000387,C00852,Gold,651524,339911.35,311612.65,Active,2023-10-24,2028-10-24
CC000388,C06645,Platinum,1473629,253196.78,1220432.22,Active,2026-06-29,2031-06-29
CC000389,C02833,Silver,146894,76654.45,70239.55,Active,2024-07-06,2029-07-06
CC000390,C01386,Platinum,1537247,634868.81,902378.19,Active,2025-04-07,2030-04-07
CC000391,C09945,Gold,191179,152695.7,38483.3,Active,2026-05-19,2031-05-19
CC000392,C08534,Platinum,260144,39679.46,220464.54,Active,2022-05-15,2027-05-15
CC000393,C09716,Gold,367758,282052.95,85705.05,Active,2023-04-25,2028-04-25
CC000394,C05969,Platinum,659457,82009.6,577447.4,Active,2023-11-03,2028-11-03
CC000395,C04239,Platinum,584123,206490.64,377632.36,Blocked,2023-09-06,2028-09-06
CC000396,C05857,Gold,360891,207636.27,153254.73,Blocked,2026-08-02,2031-08-02
CC000397,C02148,Gold,280620,140799.75,139820.25,Active,2022-05-19,2027-05-19
CC000398,C01549,Silver,103056,28312.38,74743.62,Active,2025-01-06,2030-01-06
CC000399,C07853,Platinum,723285,334462.67,388822.33,Active,2026-05-23,2031-05-23
CC000400,C04848,Silver,98233,58235.12,39997.88,Active,2024-06-30,2029-06-30
CC000401,C01498,Platinum,715060,171703.67,543356.33,Active,2025-02-02,2030-02-02
CC000402,C03023,Gold,381043,277809.05,103233.95,Active,2024-02-10,2029-02-10
CC000403,C06426,Gold,535112,303669.56,231442.44,Active,2023-07-05,2028-07-05
CC000404,C03179,Gold,504466,365199.17,139266.83,Active,2023-12-08,2028-12-08
CC000405,C03876,Platinum,2268466,1239467.17,1028998.83,Active,2021-12-16,2026-12-16
CC000406,C06443,Gold,327257,258399.77,68857.23,Active,2020-10-18,2025-10-18
CC000407,C03701,Gold,718019,85012.6,633006.4,Active,2022-05-29,2027-05-29
CC000408,C03959,Gold,778443,148557.95,629885.05,Active,2026-06-08,2031-06-08
CC000409,C00434,Gold,617500,493824.96,123675.04,Active,2023-04-08,2028-04-08
CC000410,C08907,Platinum,2413054,932895.05,1480158.95,Active,2026-07-31,2031-07-31
CC000411,C04827,Gold,532427,292641.59,239785.41,Active,2021-03-01,2026-03-01
CC000412,C00620,Platinum,1522499,289022.42,1233476.58,Active,2024-07-20,2029-07-20
CC000413,C09677,Gold,390802,249115.62,141686.38,Active,2021-07-21,2026-07-21
CC000414,C09803,Gold,258104,176020.1,82083.9,Active,2024-03-22,2029-03-22
CC000415,C06375,Gold,369834,120515.04,249318.96,Active,2021-08-08,2026-08-08
CC000416,C02800,Platinum,1888207,1371684.47,516522.53,Active,2026-05-30,2031-05-30
CC000417,C08100,Gold,777599,227148.89,550450.11,Active,2023-07-22,2028-07-22
CC000418,C08321,Platinum,297966,134621.4,163344.6,Active,2025-03-28,2030-03-28
CC000419,C07215,Platinum,361684,79512.77,282171.23,Active,2026-02-19,2031-02-19
CC000420,C02851,Platinum,554019,382146.24,171872.76,Active,2025-09-10,2030-09-10
CC000421,C01076,Platinum,229751,36037.82,193713.18,Blocked,2025-07-07,2030-07-07
CC000422,C01254,Platinum,477511,265396.31,212114.69,Active,2024-04-24,2029-04-24
CC000423,C03531,Platinum,2140061,259375.67,1880685.33,Active,2019-09-09,2024-09-09
CC000424,C08495,Gold,516768,226376.1,290391.9,Active,2023-03-03,2028-03-03
CC000425,C07369,Platinum,1423764,594394.27,829369.73,Active,2026-07-23,2031-07-23
CC000426,C07198,Gold,635810,279105.2,356704.8,Active,2026-02-28,2031-02-28
CC000427,C04065,Platinum,527766,371040.37,156725.63,Active,2022-04-27,2027-04-27
CC000428,C05690,Gold,120536,94350.99,26185.01,Active,2026-07-12,2031-07-12
CC000429,C05302,Gold,788933,137533.71,651399.29,Active,2023-10-14,2028-10-14
CC000430,C08906,Platinum,1742871,476750.54,1266120.46,Active,2025-12-14,2030-12-14
CC000431,C04207,Gold,602810,424929.63,177880.37,Active,2026-07-27,2031-07-27
CC000432,C08854,Platinum,367457,245988.39,121468.61,Active,2020-04-30,2025-04-30
CC000433,C03803,Platinum,399055,253074.68,145980.32,Active,2026-08-03,2031-08-03
CC000434,C03805,Silver,160746,114990.13,45755.87,Active,2026-02-19,2031-02-19
CC000435,C05550,Gold,612344,277888.52,334455.48,Blocked,2019-03-06,2024-03-06
CC000436,C06763,Gold,570037,76419.56,493617.44,Active,2024-10-24,2029-10-24
CC000437,C07205,Platinum,2172082,1239747.13,932334.87,Active,2024-02-13,2029-02-13
CC000438,C02893,Gold,312718,125603.01,187114.99,Active,2021-07-04,2026-07-04
CC000439,C02934,Gold,135710,48333.95,87376.05,Active,2022-01-27,2027-01-27
CC000440,C03178,Gold,404110,142960.64,261149.36,Active,2024-02-23,2029-02-23
CC000441,C02808,Silver,148057,94028.47,54028.53,Active,2026-05-10,2031-05-10
CC000442,C07632,Platinum,2226899,1175201.85,1051697.15,Active,2023-09-09,2028-09-09
CC000443,C05016,Gold,591326,388162.98,203163.02,Active,2025-11-05,2030-11-05
CC000444,C03749,Platinum,351275,84074.34,267200.66,Active,2021-10-30,2026-10-30
CC000445,C03320,Platinum,895008,113880.62,781127.38,Active,2023-12-22,2028-12-22
CC000446,C01217,Platinum,744559,312634.36,431924.64,Active,2025-09-14,2030-09-14
CC000447,C01437,Platinum,1487794,1118758.77,369035.23,Active,2026-01-14,2031-01-14
CC000448,C08801,Gold,513769,264903.03,248865.97,Active,2025-05-30,2030-05-30
CC000449,C07284,Gold,713641,425414.15,288226.85,Active,2023-04-11,2028-04-11
CC000450,C07745,Gold,126562,42001.84,84560.16,Active,2023-08-20,2028-08-20
CC000451,C06633,Gold,522623,343743.97,178879.03,Active,2023-06-19,2028-06-19
CC000452,C03319,Platinum,227941,118036.22,109904.78,Active,2024-06-18,2029-06-18
CC000453,C08622,Platinum,438596,265341.84,173254.16,Active,2026-04-19,2031-04-19
CC000454,C04232,Platinum,2119161,1281727.88,837433.12,Active,2025-09-05,2030-09-05
CC000455,C08114,Gold,453961,55428.35,398532.65,Blocked,2022-02-12,2027-02-12
CC000456,C01673,Gold,219857,89861.49,129995.51,Active,2026-05-25,2031-05-25
CC000457,C02612,Gold,413795,160247.98,253547.02,Active,2022-05-14,2027-05-14
CC000458,C06841,Platinum,2343162,1427410.87,915751.13,Active,2026-06-11,2031-06-11
CC000459,C01708,Gold,788132,258140.56,529991.44,Active,2022-07-21,2027-07-21
CC000460,C04795,Silver,112248,86395.02,25852.98,Active,2025-06-25,2030-06-25
CC000461,C04931,Gold,772808,268937.87,503870.13,Active,2025-12-10,2030-12-10
CC000462,C02835,Platinum,477203,251511.56,225691.44,Active,2026-01-05,2031-01-05
CC000463,C02627,Gold,785196,242585.84,542610.16,Blocked,2025-07-08,2030-07-08
CC000464,C07268,Platinum,2417269,730747.42,1686521.58,Active,2022-04-17,2027-04-17
CC000465,C08884,Platinum,532441,232071.01,300369.99,Active,2021-05-07,2026-05-07
CC000466,C06706,Platinum,486741,146729.32,340011.68,Active,2025-06-22,2030-06-22
CC000467,C05971,Gold,613697,412934.75,200762.25,Blocked,2021-08-23,2026-08-23
CC000468,C03242,Platinum,1409123,182406.1,1226716.9,Blocked,2023-11-08,2028-11-08
CC000469,C09152,Platinum,1727729,966112.25,761616.75,Active,2026-08-05,2031-08-05
CC000470,C04280,Gold,764739,221615.94,543123.06,Active,2021-05-06,2026-05-06
CC000471,C08238,Silver,58633,31132.59,27500.41,Active,2023-10-18,2028-10-18
CC000472,C00642,Platinum,2204743,1617463.26,587279.74,Active,2021-01-15,2026-01-15
CC000473,C01942,Gold,305065,118765.15,186299.85,Active,2021-12-23,2026-12-23
CC000474,C01931,Platinum,2416413,474165.29,1942247.71,Blocked,2025-11-05,2030-11-05
CC000475,C07793,Platinum,365613,140700.76,224912.24,Active,2026-02-15,2031-02-15
CC000476,C03324,Platinum,1801282,1000390.75,800891.25,Active,2025-04-12,2030-04-12
CC000477,C01291,Gold,499279,275666.19,223612.81,Active,2025-10-21,2030-10-21
CC000478,C09874,Gold,443500,210488.02,233011.98,Active,2020-07-09,2025-07-09
CC000479,C00918,Platinum,383568,150557.91,233010.09,Active,2023-07-22,2028-07-22
CC000480,C02901,Platinum,238105,190012.61,48092.39,Active,2026-05-08,2031-05-08
CC000481,C08675,Gold,503528,359378.11,144149.89,Active,2026-06-06,2031-06-06
CC000482,C03729,Gold,312512,234358.5,78153.5,Active,2024-10-26,2029-10-26
CC000483,C05978,Gold,769691,359463.38,410227.62,Active,2022-11-23,2027-11-23
CC000484,C02006,Gold,728705,311604.85,417100.15,Active,2024-04-10,2029-04-10
CC000485,C08080,Gold,370387,226596.64,143790.36,Active,2026-03-25,2031-03-25
CC000486,C09485,Gold,33692,20741.89,12950.11,Active,2024-10-24,2029-10-24
CC000487,C01024,Gold,402544,89705.5,312838.5,Active,2024-03-30,2029-03-30
CC000488,C09456,Platinum,648479,298751.98,349727.02,Active,2026-02-03,2031-02-03
CC000489,C09337,Platinum,393757,309957.49,83799.51,Active,2025-04-28,2030-04-28
CC000490,C08341,Gold,31790,8982.25,22807.75,Active,2026-06-11,2031-06-11
CC000491,C06501,Platinum,545637,169890.68,375746.32,Active,2025-05-28,2030-05-28
CC000492,C06859,Gold,577017,337519.18,239497.82,Active,2026-06-17,2031-06-17
CC000493,C03928,Silver,110427,23388.63,87038.37,Active,2022-11-08,2027-11-08
CC000494,C09096,Platinum,526084,306813.91,219270.09,Active,2019-12-21,2024-12-21
CC000495,C00482,Platinum,585397,310399.63,274997.37,Active,2024-06-13,2029-06-13
CC000496,C09626,Gold,360626,150916.6,209709.4,Expired,2023-05-14,2028-05-14
CC000497,C02956,Gold,775914,573367.72,202546.28,Active,2026-04-09,2031-04-09
CC000498,C00280,Platinum,1258042,796720.18,461321.82,Active,2021-02-14,2026-02-14
CC000499,C08564,Silver,51461,24076.27,27384.73,Active,2025-03-11,2030-03-11
CC000500,C01929,Gold,791573,141332.31,650240.69,Active,2025-02-11,2030-02-11
CC000501,C01417,Platinum,1223953,613067.25,610885.75,Active,2026-04-29,2031-04-29
CC000502,C02247,Silver,166404,68107.22,98296.78,Active,2025-07-13,2030-07-13
CC000503,C04536,Platinum,712573,116619.09,595953.91,Active,2024-02-14,2029-02-14
CC000504,C08089,Platinum,675458,129931.8,545526.2,Active,2026-05-19,2031-05-19
CC000505,C09507,Platinum,1971882,835417.02,1136464.98,Active,2025-11-02,2030-11-02
CC000506,C05368,Platinum,615182,171094.45,444087.55,Active,2023-09-09,2028-09-09
CC000507,C00042,Gold,276577,36425.98,240151.02,Active,2026-03-08,2031-03-08
CC000508,C03830,Gold,263182,198493.96,64688.04,Active,2021-11-29,2026-11-29
CC000509,C08473,Platinum,233276,70207.56,163068.44,Active,2025-06-29,2030-06-29
CC000510,C09839,Gold,640781,232041.31,408739.69,Active,2023-08-27,2028-08-27
CC000511,C07296,Platinum,1591667,577698.52,1013968.48,Active,2024-06-08,2029-06-08
CC000512,C01924,Platinum,765497,147812.01,617684.99,Active,2024-12-21,2029-12-21
CC000513,C05413,Silver,170839,64088.72,106750.28,Active,2026-05-17,2031-05-17
CC000514,C02282,Gold,30910,19452.45,11457.55,Expired,2025-03-02,2030-03-02
CC000515,C03222,Platinum,2308049,1110429.46,1197619.54,Active,2020-08-12,2025-08-12
CC000516,C09484,Platinum,459535,194124.91,265410.09,Active,2025-12-10,2030-12-10
CC000517,C03329,Gold,318326,39011.53,279314.47,Active,2026-07-20,2031-07-20
CC000518,C07100,Platinum,216405,58097.47,158307.53,Active,2025-10-01,2030-10-01
CC000519,C00078,Gold,668127,346390.06,321736.94,Active,2024-12-11,2029-12-11
CC000520,C09334,Platinum,2353027,308165.85,2044861.15,Active,2023-07-22,2028-07-22
CC000521,C09930,Platinum,2382061,1678426.79,703634.21,Active,2022-02-13,2027-02-13
CC000522,C06650,Silver,105828,27929.39,77898.61,Active,2026-04-10,2031-04-10
CC000523,C02023,Gold,536241,142550.46,393690.54,Active,2026-02-16,2031-02-16
CC000524,C05716,Platinum,1893142,482239.91,1410902.09,Active,2026-06-30,2031-06-30
CC000525,C00402,Platinum,2040815,1460814.81,580000.19,Active,2025-07-24,2030-07-24
CC000526,C07587,Silver,141988,69445.69,72542.31,Active,2026-02-18,2031-02-18
CC000527,C03015,Gold,599669,389822.76,209846.24,Active,2023-10-28,2028-10-28
CC000528,C04151,Platinum,1112932,344922.05,768009.95,Active,2026-02-24,2031-02-24
CC000529,C09399,Gold,452673,314398.9,138274.1,Active,2023-08-26,2028-08-26
CC000530,C03941,Platinum,2489835,1055982.87,1433852.13,Active,2025-03-03,2030-03-03
CC000531,C08477,Gold,636740,312066.74,324673.26,Active,2025-07-03,2030-07-03
CC000532,C08526,Gold,413214,136849.9,276364.1,Active,2026-05-10,2031-05-10
CC000533,C05562,Silver,127275,20965.35,106309.65,Active,2026-02-19,2031-02-19
CC000534,C05677,Gold,481502,175275.19,306226.81,Active,2026-01-28,2031-01-28
CC000535,C04889,Platinum,952639,220740.08,731898.92,Active,2025-06-27,2030-06-27
CC000536,C05065,Gold,176499,44462.14,132036.86,Active,2026-01-08,2031-01-08
CC000537,C03770,Platinum,517915,398749.92,119165.08,Active,2024-10-11,2029-10-11
CC000538,C07742,Platinum,323014,201178.11,121835.89,Active,2023-04-03,2028-04-03
CC000539,C09692,Gold,188440,111676.71,76763.29,Active,2026-07-26,2031-07-26
CC000540,C04360,Silver,114309,73484.65,40824.35,Active,2025-07-30,2030-07-30
CC000541,C04983,Gold,576710,182180.15,394529.85,Active,2026-06-26,2031-06-26
CC000542,C03305,Gold,152160,25718.96,126441.04,Expired,2024-04-29,2029-04-29
CC000543,C04187,Silver,113947,84324.35,29622.65,Active,2026-01-28,2031-01-28
CC000544,C02142,Gold,789849,556732.48,233116.52,Active,2026-01-02,2031-01-02
CC000545,C05863,Gold,780189,588520.57,191668.43,Active,2026-07-14,2031-07-14
CC000546,C00670,Platinum,1119629,265726.31,853902.69,Active,2025-06-07,2030-06-07
CC000547,C06263,Gold,457666,205725.92,251940.08,Active,2023-06-11,2028-06-11
CC000548,C03821,Platinum,469826,298035.27,171790.73,Active,2020-04-29,2025-04-29
CC000549,C00099,Platinum,714426,301902.35,412523.65,Active,2024-08-10,2029-08-10
CC000550,C01504,Gold,346757,209517.33,137239.67,Active,2025-11-12,2030-11-12
CC000551,C09975,Platinum,1936943,1536434.48,400508.52,Blocked,2026-03-18,2031-03-18
CC000552,C00958,Platinum,955882,728030.01,227851.99,Active,2026-07-14,2031-07-14
CC000553,C01312,Gold,138106,27102.48,111003.52,Active,2024-12-07,2029-12-07
CC000554,C02068,Gold,358366,38129.79,320236.21,Active,2025-09-25,2030-09-25
CC000555,C02849,Gold,706676,396797.9,309878.1,Active,2025-08-29,2030-08-29
CC000556,C01263,Gold,631319,68369.12,562949.88,Active,2023-06-04,2028-06-04
CC000557,C08242,Gold,500614,56068.68,444545.32,Active,2025-05-18,2030-05-18
CC000558,C06614,Silver,76993,13466.96,63526.04,Active,2020-07-25,2025-07-25
CC000559,C02843,Platinum,1202510,641955.86,560554.14,Active,2026-02-18,2031-02-18
CC000560,C03630,Gold,616176,95700.43,520475.57,Blocked,2023-08-15,2028-08-15
CC000561,C06440,Gold,455021,360905.88,94115.12,Active,2026-07-04,2031-07-04
CC000562,C02811,Platinum,284532,158659.31,125872.69,Active,2021-01-21,2026-01-21
CC000563,C02519,Gold,54510,20915.2,33594.8,Active,2025-05-30,2030-05-30
CC000564,C00183,Silver,196919,20994.54,175924.46,Active,2021-08-24,2026-08-24
